name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"13.29,100.91",2026-03-20T04:00:00,27.7,31.3,23.9,79.91,0,0,,0,0,15.8,10.7,170,1009,25,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T05:00:00,28,31.8,23.9,78.73,0,0,,0,0,16.2,10.9,187,1009.3,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T06:00:00,27.7,31.3,23.9,79.91,0,0,,0,0,15.8,10,185,1010,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T07:00:00,27.8,31.4,23.9,79.64,0,0,,0,0,17.6,11,166,1011,25,9.7,29,0.1,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T08:00:00,28.6,33.2,24.4,78.1,0,0,,0,0,26.6,13.4,183,1012,25,10,117,0.4,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T09:00:00,30,35.2,24.2,71.2,0,0,,0,0,31,18.3,185,1012.7,25,10,480,1.7,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T10:00:00,30.9,36.1,23.7,65.64,0,0,,0,0,31,20.2,188,1013,43.6,10,755,2.7,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T11:00:00,31.1,36,23.4,63.77,0,0,,0,0,30.6,21.7,190,1013,50,10,561,2,6,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T12:00:00,32.1,37.4,23.4,60.25,0,0,,0,0,31.7,22.1,176,1012.3,36.3,10,457,1.6,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T13:00:00,31.9,36.1,22.4,57.35,0.1,0,rain,0,0,33.5,19.5,195,1011.3,30,10,746,2.7,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T14:00:00,32.6,37.1,22.5,55.17,0.5,100,rain,0,0,37.8,20.8,193,1010,25,10,669,2.4,7,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T15:00:00,32.4,36.3,22,54.44,0,0,,0,0,38.2,21.4,187,1009,25,10,347,1.2,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T16:00:00,31.3,34.7,21.7,56.72,0.1,0,rain,0,0,32.8,24,197,1008.3,25,10,195,0.7,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T17:00:00,30.7,34.7,22.6,61.96,0,0,,0,0,29.5,22.3,193,1008.3,25,10,85,0.3,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T18:00:00,29.4,33.1,22.7,67.16,0,0,,0,0,28.4,20.5,197,1009.3,25,10,18,0.1,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T19:00:00,28.7,32.9,23.7,74.49,0,0,,0,0,25.6,19.4,197,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T20:00:00,28.7,33,23.9,75.39,0,0,,0,0,22,18.6,203,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T21:00:00,28.5,32.7,23.9,76.26,0,0,,0,0,20.5,18.9,192,1012,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T22:00:00,28.7,33,23.9,75.39,0,0,,0,0,18,13.5,167,1012,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-20T23:00:00,28.5,32.3,23.4,73.78,0,0,,0,0,14.8,12.5,176,1012,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T00:00:00,28.5,32.5,23.7,75.35,0,0,,0,0,12.6,10.3,174,1012,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T01:00:00,28,31.8,24,78.99,0,0,,0,0,14,12.4,186,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T02:00:00,28,32.2,24.5,81.63,0,0,,0,0,14.4,11.9,160,1010.5,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T03:00:00,27.8,32,24.7,83.56,0,0,,0,0,14.4,11,159,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T04:00:00,27,30.2,24.5,86.26,0,0,,0,0,14,8.9,153,1009.7,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T05:00:00,27.2,30.9,24.7,86.29,0,0,,0,0,12.6,8.2,106,1010,25,9.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T06:00:00,26.5,26.5,24.5,89.09,0,0,rain,0,0,11.5,9,110,1010.7,25,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T07:00:00,26.5,26.5,24.7,90.16,0,0,,0,0,11.5,11.8,108,1011.7,38.7,7.3,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T08:00:00,27.5,31.4,24.7,85.01,0,0,,0,0,16.9,13.5,110,1012,25,8.2,176,0.6,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T09:00:00,29.8,35.5,24.7,74.41,0,0,,0,0,22.7,10.5,148,1012.7,25,9.2,349,1.3,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T10:00:00,30.1,35.5,24.2,70.39,0,0,,0,0,23,11.3,188,1013,25,10,345,1.2,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T11:00:00,31.7,37.1,23.6,62.35,0,0,,0,0,24.1,15.5,179,1013,25,10,574,2.1,6,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T12:00:00,32.4,37.8,23.4,59.07,0,0,,0,0,27.4,15.5,184,1012,30,10,622,2.2,6,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T13:00:00,33.2,38.9,23.5,56.83,0.1,0,rain,0,0,25.6,16.3,191,1011,30,10,771,2.8,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T14:00:00,32.6,38.5,23.8,59.66,0.5,100,rain,0,0,29.2,16.9,190,1010,30,10,473,1.7,5,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T15:00:00,32.8,39,24,59.7,1.2,100,rain,0,0,30.2,17.4,207,1009,30,10,379,1.4,4,60,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T16:00:00,32.3,37.8,23.6,60.12,0.1,0,rain,0,0,32,18.7,199,1008.3,25,10,324,1.2,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T17:00:00,31.3,36.9,24,65.17,0,0,,0,0,28.8,21.9,193,1008.8,25,10,87,0.3,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T18:00:00,30.1,35.7,24.5,71.87,0,0,,0,0,26.6,20.6,191,1009.3,25,10,16,0.1,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T19:00:00,29.4,34.7,24.5,74.61,0,0,,0,0,25.2,19.7,196,1009.8,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T20:00:00,28.9,34.1,24.7,78.19,0,0,,0,0,21.6,15.5,187,1009.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T21:00:00,28.7,33.5,24.5,77.9,0,0,,0,0,20.9,17.4,190,1010.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T22:00:00,28.7,33.5,24.5,77.9,0,0,,0,0,19.8,18.6,197,1011,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-21T23:00:00,28.7,33.5,24.5,77.9,0,0,,0,0,18,17.5,193,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T00:00:00,28.7,33.5,24.5,77.9,0,0,,0,0,16.6,17.5,190,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T01:00:00,28.7,33.2,24.2,76.55,0,0,,0,0,15.8,16.4,206,1010.7,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T02:00:00,28,32.4,24.7,82.6,0,0,,0,0,17.6,13.7,201,1010,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T03:00:00,28,32.4,24.7,82.6,0,0,,0,0,17.3,12.3,208,1010,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T04:00:00,28,32.4,24.7,82.6,0,0,,0,0,16.9,10.3,203,1009.7,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T05:00:00,27.7,31.9,24.7,83.84,0,0,,0,0,14.8,9.9,191,1009.8,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T06:00:00,28,32.4,24.7,82.6,0,0,,0,0,13.3,10.3,189,1010,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T07:00:00,27.7,32,24.9,84.84,0,0,,0,0,14.4,7.5,194,1011,25,9.5,50,0.2,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T08:00:00,29.1,34.5,24.7,77.05,0,0,,0,0,20.9,11.3,207,1011.2,25,9.5,134,0.5,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T09:00:00,30.7,36.9,24.7,70.49,0,0,,0,0,24.8,13.5,201,1012,38.7,9.7,485,1.7,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T10:00:00,31.3,37.2,24.2,65.73,0,0,rain,0,0,25.6,14.6,189,1012,38.7,9.7,735,2.6,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T11:00:00,31.3,37,24,64.96,0,0,rain,0,0,27.4,14.9,204,1012,59.5,9.7,838,3,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T12:00:00,32.1,38,24,62.27,0,0,rain,0,0,29.9,17.3,201,1012,25,9.7,322,1.2,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T13:00:00,32.6,37.9,23.2,57.72,0.6,100,rain,0,0,31.3,18.9,212,1011,25,9.7,620,2.2,6,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T14:00:00,32.8,37.8,22.9,56.07,0.3,100,rain,0,0,33.8,16.7,203,1010,25,9.7,668,2.4,7,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T15:00:00,33.6,38.3,22.5,52.15,0.9,100,rain,0,0,35.6,17.3,205,1009,25,9.7,528,1.9,5,60,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T16:00:00,33,38.7,23.5,57.32,0.1,0,rain,0,0,33.5,20.6,192,1008.8,25,9.5,197,0.7,2,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T17:00:00,31.8,36.8,23.2,60.39,0.1,0,rain,0,0,28.8,21,196,1008.3,25,9.5,75,0.3,1,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T18:00:00,30.6,35.8,23.8,66.83,0,0,,0,0,28.1,19.5,188,1008.3,25,9.5,9,0,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T19:00:00,29.9,35.5,24.5,72.94,0,0,,0,0,27,20.5,189,1009.8,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T20:00:00,29.1,34.8,25,78.23,0,0,,0,0,23,22,190,1010.5,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T21:00:00,28.9,34.3,24.9,79.12,0,0,,0,0,20.5,21,195,1011,31.4,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T22:00:00,29,34.9,25.5,81.48,0,0,,0,0,17.6,21.5,195,1011.3,31.4,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-22T23:00:00,29,34.4,24.9,78.87,0,0,,0,0,19.8,19.1,201,1011.3,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T00:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,19.8,19.2,195,1011.3,31.4,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T01:00:00,28.7,34.3,25.3,81.72,0,0,,0,0,19.8,20.7,201,1011,45,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T02:00:00,28.7,34.5,25.5,82.69,0,0,,0,0,23.8,17.5,203,1010,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T03:00:00,28.1,33.4,25.5,85.37,0,0,,0,0,23.4,13.4,201,1010,31.4,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T04:00:00,28,32.8,25.2,85.06,0,0,,0,0,22,14.1,205,1010,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T05:00:00,28.1,32.9,24.9,82.63,0,0,rain,0,0,22,13.6,189,1010,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T06:00:00,28.7,34.5,25.5,82.69,0,0,,0,0,21.6,14.7,184,1010.2,25,9.5,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T07:00:00,28.1,33.2,25.2,84.08,0,0,,0,0,20.9,8.7,210,1011,31.4,9.7,48,0.2,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T08:00:00,29.1,34.7,24.9,77.97,0,0,,0,0,28.8,16,198,1011.3,38.7,10,147,0.5,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T09:00:00,30.1,35.5,24.2,70.39,0,0,,0,0,29.2,16.7,183,1012,43.6,10,146,0.5,1,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T10:00:00,31.7,38.4,24.7,66.59,0,0,,0,0,27.4,18.8,189,1012,30,10,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T11:00:00,31.5,38.5,25,68.19,0,0,,0,0,27.7,19.4,180,1012,30,10,799,2.9,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T12:00:00,32.4,39.2,24.5,63.09,0,0,,0,0,28.8,19.9,182,1011,30,10,881,3.2,9,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T13:00:00,32.8,39.6,24.4,61.34,0.1,0,rain,0,0,29.5,19.4,193,1010,30,10,783,2.8,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T14:00:00,33.4,39.3,23.6,56.69,0,0,rain,0,0,32,19.5,187,1009,30,10,217,0.8,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T15:00:00,33.4,39.7,24,57.89,0.2,0,rain,0,0,32,19,209,1008.1,25,10,578,2.1,6,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T16:00:00,32.8,39,24,59.7,0.1,0,rain,0,0,30.6,21.5,189,1007.3,25,10,315,1.1,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T17:00:00,31.8,38.3,24.5,65.28,0,0,,0,0,29.2,19.1,188,1007.3,25,10,94,0.3,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T18:00:00,30.6,36.6,24.5,69.89,0.2,0,rain,0,0,25.6,19.2,195,1007.8,25,10,22,0.1,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T19:00:00,29.6,35.1,24.5,74.02,0,0,,0,0,23.4,18.3,188,1008.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T20:00:00,29.4,34.7,24.5,74.61,0,0,,0,0,19.4,18.3,197,1009,25,10,0,0,0,8,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T21:00:00,29.4,35,24.7,75.76,0,0,,0,0,20.9,19.8,201,1009.3,25,10,0,0,0,8,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T22:00:00,28.7,33.9,24.9,80.04,0,0,,0,0,21.6,21.5,190,1010,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-23T23:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,21.2,19.2,196,1010,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T00:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,20.9,19.3,201,1010,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T01:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,20.5,19.7,193,1009,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T02:00:00,28.1,32.7,24.7,81.66,0,0,,0,0,20.5,19.1,198,1009,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T03:00:00,28.1,32.7,24.7,81.66,0,0,,0,0,20.2,14,169,1008,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T04:00:00,28,32.2,24.5,81.36,0,0,,0,0,18.7,11.5,194,1008,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T05:00:00,28,32.2,24.5,81.36,0,0,,0,0,17.6,10,203,1008,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T06:00:00,27.7,31.7,24.5,82.57,0,0,,0,0,16.6,10.7,203,1009,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T07:00:00,27.9,32.3,24.7,82.88,0,0,,0,0,15.1,8.3,228,1009.2,31.4,9.7,52,0.2,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T08:00:00,29.7,35.6,24.9,75.54,0,0,,0,0,23,10.6,197,1010,25,9.7,144,0.5,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T09:00:00,30.3,36,24.4,70.43,0.1,0,rain,0,0,25.6,15.4,192,1011,38.7,9.7,471,1.7,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T10:00:00,31.7,38.4,24.7,66.59,0.1,0,rain,0,0,26.3,14.5,188,1011,38.7,9.7,247,0.9,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T11:00:00,32.1,38.2,24.2,63.01,0.1,0,rain,0,0,27.4,16.9,195,1010.3,38.7,10,696,2.5,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T12:00:00,32.4,38.5,24,61.05,0,0,,0,0,29.5,17.3,193,1010,38.7,10,827,3,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T13:00:00,32.8,38.3,23.4,57.76,0.3,100,rain,0,0,31,18.5,196,1008.8,30,10,726,2.6,7,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T14:00:00,33.6,40,24,57.25,0.2,0,rain,0,0,27.7,18.2,193,1007.8,30,10,700,2.5,7,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T15:00:00,33.6,39.7,23.8,56.58,0.2,0,rain,0,0,29.2,18.3,195,1007.3,25,10,534,1.9,5,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T16:00:00,32.6,37.8,23.2,57.9,0.3,100,rain,0,0,29.9,20.8,203,1006.3,25,10,326,1.2,3,60,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T17:00:00,32.4,37.5,23.2,58.35,0,0,,0,0,29.2,21.5,195,1006.3,25,10,127,0.5,1,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T18:00:00,30.8,36.3,24,66.87,0,0,,0,0,28.1,20.2,188,1006.8,25,10,19,0.1,0,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T19:00:00,29.9,35.5,24.5,72.94,0,0,,0,0,24.8,19.3,193,1007.3,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T20:00:00,29.9,35.2,24.3,71.84,0,0,,0,0,22.3,19.9,196,1008.3,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T21:00:00,29.4,34.2,23.9,72.2,0,0,,0,0,22.7,18.5,192,1009.3,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T22:00:00,29.4,35,24.7,75.76,0,0,,0,0,21.6,19.2,185,1009.3,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-24T23:00:00,28.9,33.6,24.2,75.67,0,0,,0,0,20.9,19.3,193,1009.3,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-25T00:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,20.5,18.6,187,1009,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-25T01:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,20.2,21,193,1009,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-25T02:00:00,28.7,33.7,24.7,79.1,0,0,,0,0,21.6,17.4,195,1008,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-25T03:00:00,28.1,32.7,24.7,81.38,0,0,,0,0,20.5,15.2,198,1008,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-25T04:00:00,28.1,32.7,24.7,81.66,0,0,,0,0,18.7,14.5,193,1008,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-03-25T05:00:00,28,32.2,24.5,81.36,0,0,,0,0,17.6,11.7,195,1008,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
